symbol	A4_20	NBS1_40_2	NBS1_40Bleo_2	UJ_20	NBS1_20	NBS8_20	A4_40	NBS1_40	NBS1_40Bleo	UJ_40	UJ_40Bleo
GRHL3	5.68819547530644	6.03144454167095	5.96575168318932	5.7963927333762	5.69396447449326	6.43086656691332	6.37835007514369	5.95212524688707	5.9267815629543	5.69573418453233	6.09527466222116
NIPAL3	6.18474866596249	6.57867398024535	6.27096988052859	6.55412568617011	6.3288961974367	5.90763764027408	6.92704406409748	6.87551724733622	7.10089659256857	5.98298788208167	6.5867659786441
RCAN3	6.32288111522247	6.7559268330759	7.19363046406686	6.38942337414332	6.1333010346175	7.18972874993829	5.73289994378423	6.35238163353063	6.45734849137934	6.42671415451092	6.18967805760309
NCMAP	5.9329934243306	6.37009280308879	6.32308235153777	5.97750387830311	6.17421832482918	6.42543559556905	6.87783976608747	6.21588653010649	6.6504105426056	5.93600207773093	6.5699429947599
CLIC4	10.3434972792579	9.58825488503931	9.45630151135449	10.056607194523	9.89976321534865	10.7037659236367	9.51255091963661	10.444158681487	9.7897205017189	9.69514038795143	9.05610751614851
RHD	4.93107157201944	5.23043836459564	5.22087888427449	5.37068164034263	5.42419712490173	5.06061672873044	5.99017444207397	5.57867043985378	4.50786761112547	5.25850876520154	5.39030870995555
TMEM50A	10.7838384592097	10.5400789411855	10.6192876592277	10.7423363750116	10.6342370588286	10.0932488070751	10.1955178080918	10.5863479342818	10.1527291607037	10.3564835661748	10.5083047513415
TMEM57	8.13463439534896	9.28043056122684	9.46434432215586	8.59196670623033	8.31191992768406	8.30003422869311	8.606168285617	9.19209434542938	8.95971230779108	9.28049655235959	8.9731824589701
LDLRAP1	7.72989988430219	6.82404582552144	7.31655934326152	7.86908528391101	8.28352936169718	8.37004069829765	7.27637688474869	6.83292781039264	7.23312128457228	7.449861226019	7.28045122333773
MAN1C1	7.00657827064242	6.08905487021783	6.20218398802904	5.84742408959724	6.29101538162006	6.86839357475774	6.17297974088318	5.7325175768981	6.31542462839182	5.77034293038097	6.15119838329494
EXTL1	5.58829557019463	5.59015513667879	5.44294857223589	6.10509289942735	5.4090331880504	5.84214660627863	5.72399803882035	5.39965733262759	5.52336998888058	5.20082777146684	5.55941899238333
PDIK1L	7.83019089322828	8.29532423502979	9.04244898146143	7.13708114619133	7.23070328693258	7.14782183819223	7.38090139768716	8.30890534232532	8.08207428505068	7.96623132805347	8.34985351275792
FAM110D	4.63905656107223	5.11180617089345	4.35415146667949	5.03036918038949	4.70277794580935	5.60400915337386	4.97373811471593	4.72520641487471	4.74216257982867	4.85351250198429	5.24944891648085
ZNF593	7.39542898953924	6.26769463440697	6.8353877797562	7.26527914621188	7.45073208450343	7.11735981818092	7.15990098155375	6.40236288190723	7.08898182642846	6.80453060819396	7.46814925685659
CNKSR1	6.16642173699219	6.13649464600731	6.10753524984707	5.8316598755564	6.0712319363542	6.36042732319216	6.09267875583245	6.13674203073879	6.00001146860428	5.65407769207319	5.71600668175523
CATSPER4	5.05782428483643	5.47409315752274	5.02300817439627	5.06871971090745	4.9674154382209	4.54096509020168	5.34161170604164	4.95786773749794	4.97840046473245	5.39737899701676	5.44345181758986
CEP85	7.03286318703761	6.81877152039947	6.62277041717083	7.31137368025455	7.68867859918749	7.98589143983286	7.13279145596237	6.71849436747984	6.62149145738567	6.68173554695426	6.42897341593706
SH3BGRL3	9.0704545249352	8.41378172988799	8.91637114923687	8.93715745608906	8.93598968059402	10.2688771761764	8.00710655155457	7.79117827984703	8.38495959412816	7.98493583161558	8.517984358153
CD52	5.65578478231945	6.08571561346816	5.87800116827607	5.84604060259041	5.71348963724266	5.55472983940135	6.13495128267923	6.1538018135364	6.02937297875497	5.3218558413084	5.74810227232838
LIN28A	9.63000600029676	6.28413537929563	6.44027666068411	8.0406799216414	9.14728345010933	9.64286493247437	7.36010296590832	7.07808842213329	6.82088159406228	6.29553472881577	6.27355954825407
DHDDS	8.99932528535216	8.6275710476293	8.93101037877124	8.60592083677163	8.59383412198244	8.7116036966899	8.24699953795145	8.30648073880547	8.55134115691459	8.54325402744158	8.81174268527464
HMGN2	12.2277221877303	12.1037639228559	11.57799184308	12.3441888617889	12.5825935232447	11.665512394329	12.0145263552915	12.2010370879601	11.8826740734208	12.4424604099891	11.5830475346832
RPS6KA1	8.33113289080584	8.68510544659041	8.83049342468495	8.76059586158981	8.27934390602707	8.78864060466954	9.27592957791453	8.61984298867197	8.911926629023	8.83261894968537	8.79600062153603
ARID1A	9.28493121648758	9.48218191014069	9.4737191760575	9.04692297619301	8.96764143552744	9.59742121479167	8.76030656098945	9.3288191240739	9.19213005883573	9.19989657935156	9.19027950876531
PIGV	6.86361142093393	6.55468550968261	6.49304289885523	6.9553761981298	6.74049496630754	6.74770605911853	6.80428660611533	6.51117349520704	6.78389536431978	6.95054142890392	6.51952676710793
ZDHHC18	8.69422342611172	8.1759199971876	8.64130475047297	8.34447412641071	8.3029728026356	8.82940896116993	8.00539877682499	7.80096569093192	8.13953534851316	7.66883784706385	8.21061229955323
SFN	6.87598430711391	6.85844593452932	6.7857198559322	6.77807339098048	6.74941402087949	6.86853414716257	7.18096728323219	6.81830690438604	6.9721197438251	6.89230672409279	6.61429708740496
NUDC	9.49993960310507	9.11398626561062	8.85666229567884	9.34476996213026	9.41036802772683	9.08872331741235	8.99350924270227	9.15173691141732	9.11198383520828	8.86694999065206	9.05298179871595
TRNP1	7.30734444738268	7.57701442559557	7.29434190594061	7.72285731057212	8.08505644274507	7.66910091879339	7.65588751925563	7.30086662908916	7.47377678377671	6.78915346037279	7.38116207922517
WDTC1	8.34748472779219	8.18844771127968	8.20209795481565	8.52482319897801	8.61788689405065	9.02703646045708	7.83859591302183	8.03962507176334	8.27362474182728	8.49887105400283	8.06849557962293
TMEM222	8.43486766394073	8.34205801292831	8.44418090188885	8.20887192010494	8.4006122099945	8.54885588721774	8.00167187835894	8.48477256612781	8.27445913323138	8.33429856656318	8.15820526439272
SYTL1	6.72033109838744	6.89417603049773	6.97903877583837	7.03689730536906	6.83366838875811	7.16659265573969	7.41712275923863	6.83571930265336	7.03877826508688	7.18050252225134	7.01360405841612
GPR3	6.29666271349098	6.05028190798488	6.13077811079452	6.63598578476672	6.43900301819161	6.94845090095351	5.81953388009751	6.05099058830961	6.4412198424341	5.85214534805655	5.69778317863012
WASF2	8.36479632443061	7.584859439293	7.7375612768792	8.26999150221452	8.3482221466951	9.02309802203773	7.71516734974529	7.39493696538765	7.7375210795825	7.90323636342607	7.70637945784919
FAM76A	7.06110029713492	6.79959831750719	7.21390380487095	7.18129898640447	7.14436687939083	7.2821783157072	6.69953573885549	7.01376944353803	7.09022674303947	6.88325887616883	7.00151281593809
STX12	9.49000164215292	10.1813640910272	10.0898596124575	9.14543794222723	9.23763315939403	8.9557338766753	9.81042119691092	9.9467162887292	9.978826783884	9.67106499993377	9.63788714292389
PPP1R8	8.8614194742047	8.51815817763919	8.47668915755615	8.97302634206049	9.24550946004972	8.7058667596757	8.68251741195815	8.72875290458793	8.18527210108063	8.86606461022251	8.43953308737513
THEMIS2	6.42528546811046	6.2774652084251	6.09029991098477	6.4167303997359	6.3880461277228	6.56134273159236	6.3471897751396	5.32799320649507	6.39666421196084	6.5400973775176	6.37317838802084
SMPDL3B	6.19931585293658	6.8727902350458	6.66232708323129	6.82128995256737	6.47519818710347	7.6819470232992	6.98243153845298	6.24083716614016	6.86326632780908	6.80862145796279	6.98046594861833
XKR8	7.69220930347458	7.88923868029502	7.82745955147784	7.90013398173322	7.87847358215728	8.12601991684897	8.37466275972994	7.93526061074592	8.27027570353227	7.98163774273265	7.76028777028018
ATPIF1	10.1755126786816	10.2186224766671	10.2989228280208	10.3634674793139	10.2878163395965	10.6154979063392	10.3516568310104	10.5132621603601	10.7212197297835	10.2466412776615	10.6848977347294
SESN2	7.32384544833981	7.64025787601973	8.01764981994087	7.49738897982092	6.76196691076746	7.82502173050175	7.24731605941263	8.64826637500955	8.46055326502182	7.23004910240196	8.29813504718809
MED18	8.05123295746221	7.79541916707182	7.39973326378799	8.19736597800628	8.11964696758156	7.96558567483688	8.47722539144813	8.08141876728111	7.72186327717295	7.97812171641572	7.52206709854991
PHACTR4	8.29403414230234	8.07722858833515	8.04168574088003	7.5860438068583	8.10929055587738	8.41939371174161	7.52627195523601	8.01976629085424	8.09341065050886	7.96414244253774	8.02037987423795
RCC1	7.96406052730053	7.51595547067476	7.00651419006524	7.86507966945483	8.10301516797549	8.00564640729672	7.46612973165214	7.139993964658	6.93545102650322	7.71158673795713	6.59960550618697
TRNAU1AP	7.22332141626072	7.01379678617238	7.06428138105382	7.21181845375617	7.12038483637993	6.80104214337302	6.61423236245902	6.90502501693646	7.12928169136361	6.995583265979	6.94706491944818
RAB42	6.66720899643598	6.50435047522476	6.86796505554329	6.91952774036478	6.7350396851077	6.85844074872662	7.14254033564006	7.01188295034706	7.07131327155611	6.83952684396732	6.65767540943994
GMEB1	8.01829578814406	8.36700297838374	8.28776333136313	8.04053461155932	8.07365914324811	8.09820784964889	7.6106523520565	7.7698903727668	7.57784437651173	8.04028800801823	7.63909987191079
YTHDF2	9.96014828954223	9.33250721386977	9.56127310378966	9.74250945139478	9.62017306118381	8.81925480493059	8.64059270938317	9.59980005631784	9.15291476510109	9.60147867939149	9.51708407421583
OPRD1	4.88613737908285	5.47227704231815	5.08459658725706	5.64192932064753	5.12804410705301	4.62713560166808	6.2203269927806	5.42109169072583	5.23948099581234	5.04454757336816	5.41920866580922
EPB41	10.564119020821	10.3178763831025	10.2015402174555	10.1679403965943	10.201217970515	9.56918763748738	9.41888190024719	10.5340235758301	9.63407158271917	10.2540169503534	9.64459538053212
PTPRU	7.29571398189503	7.02040651773963	7.33840645552406	8.26156008975974	7.26174813771374	8.34736012905479	7.09271228458928	7.39415462485815	7.39380340221816	6.89266175025707	7.7805160965954
ZCCHC17	9.80331037839714	9.70554736862887	9.70393144185091	9.78016679404538	9.89417876645557	9.28463789078956	9.62517037558952	9.71518407106401	9.58829230619855	9.77089101580682	9.35080722229705
SERINC2	8.20274560188376	7.632043422172	8.25221865923519	7.64213809574815	7.5087180404404	8.25838324519957	7.48982941632651	7.09143604422638	6.77636284605681	6.93773599658815	7.34603693982421
LINC01225	6.76415713427657	6.84144535156502	6.94389131775868	6.85496779980029	6.5987638897136	6.72782756358073	7.52034516743729	7.18348125343599	6.95034771875061	6.8072215720774	7.1093875815512
TINAGL1	4.6104128615987	4.50827200903535	4.5749351410366	4.3106216705701	4.41817924639127	4.52688817070323	5.42548910291808	4.6055708273096	5.11751100633865	4.75916435794284	5.13316611400715
HCRTR1	6.27133334859399	6.53771111092209	6.3897484708528	6.58561151775569	6.32242105188158	6.44984231059155	6.51064456271688	6.41890603303356	6.54888537118865	5.85598025732904	6.19545131970024
KHDRBS1	10.8188662159593	10.9129784096627	10.8264340877082	10.8291386614171	10.8787098565151	10.5617741300656	10.43481465372	10.867603066922	10.7064115080765	11.0011761996932	10.5628936412732
TMEM39B	7.59516661530923	7.44914659628623	7.51411372791044	7.71131143704612	7.91512649599555	7.76797957590551	7.77166157733447	7.29316623090528	7.63193143354464	7.54736905072951	7.43489086740703
KPNA6	9.65471417998073	9.45022977629454	9.67823887085256	9.47585864184809	9.41113861221165	9.93184993050109	9.06603106506004	9.33996840012119	9.45265981403439	9.28649171390901	9.3279783272778
TXLNA	8.86302827720301	8.03824684802999	8.36655761832561	8.74476349334458	8.52891061166691	8.44959089384485	8.53321826658136	8.63884976453293	8.74430239164375	8.71410285280126	8.9264342392024
CCDC28B	7.52217619383939	7.5992424695853	7.85858342269736	7.75750266361957	7.41534636811074	7.79587202043391	7.79484788532337	7.73276720188172	7.95485796118477	7.24517561735821	7.64363002698672
IQCC	6.6676479374494	6.97346419216496	6.59817887583772	6.95373839214748	6.97673832690757	6.91832340388861	6.91672518432616	6.87511523761347	6.94071366052063	6.97493602748519	7.17558283895813
DCDC2B	5.36120659841029	5.91447245003959	5.96136503608639	5.93046924530424	5.44260915584382	6.04686121655368	5.95087500388704	6.20363925746702	5.99390609890879	5.9845469499283	5.45985466419642
EIF3I	10.1225603303654	9.56002574855426	9.62722737755578	10.0470998943113	10.187477884917	10.3130755577445	9.46233014290904	9.76645257230006	9.46294074708095	9.61211436490841	9.23305418273178
FAM167B	6.24076318680745	7.11102804328972	7.08940069604683	7.11719688708338	6.99570106220313	7.30833203489524	7.25321086854974	7.08727718596561	7.20069646179501	6.66744894368095	7.10083869030578
LCK	6.0041155386823	5.59559043045953	6.00592952906823	5.93144302612107	5.67844898218539	5.79674111419946	6.60355316529365	6.16869164920798	6.47886445011045	6.22723178989435	6.00177634412502
HDAC1	10.2523559874899	8.82255047277613	8.70096149932107	9.73873546198021	9.72390770661237	9.30321578221332	9.43320646155774	9.46257510763079	9.10499827435722	9.42843586198579	8.51423653381293
RBBP4	10.5451264410375	10.0603347635671	10.056810285698	10.3862070405387	10.467192030443	10.7862677609596	10.0083329151517	10.3030430936885	9.85028721833086	10.3526007658036	9.97775443998911
KIAA1522	6.47648127722017	6.41724285394181	6.53324002372827	6.5455597497864	6.75340589653982	7.09228820524797	7.49951322602968	6.70251135351062	6.8270251728389	6.64853761998764	6.55741873953964
S100PBP	8.77506466423764	8.3637904110135	8.28160910432892	8.88515322209101	8.83548733721677	9.29808061196518	7.54868781160466	8.44618232863488	7.9667383143475	8.62886181722672	8.10774648113689
HPCA	7.46311841074553	7.70579845559992	7.62910714928277	7.68152667616717	7.53338434015821	7.78466829632052	7.72207636897287	7.51261552344476	7.92285348941271	7.51158981766627	7.8628787514113
RNF19B	7.54369625287697	8.17782680524474	8.7897942674169	7.556518156904	7.54083887721398	8.43581244855026	7.35976090772538	7.78676205379065	7.77794723372655	7.9573042163602	8.46727960703001
AZIN2	6.8539454963193	6.72532738441588	6.38138612806824	7.41734879939096	7.25660706619031	7.13481356436935	6.53561025723216	6.71342164927435	6.19462479984075	6.16581261400482	6.43539197763912
ZNF362	8.1999621207823	8.21562729577435	8.49243169272277	8.36403536417314	8.0186050117329	8.23103115640757	8.29355178722224	8.07091469084436	8.2795401579912	8.23876924831813	8.38830461376151
ZSCAN20	6.53109646647001	6.95027935949423	6.71410578413741	6.45407017339207	6.71294766899967	6.64241155288529	7.18353103375726	6.59664839337769	6.53671034146959	6.7885758342498	6.58686482789497
HMGB4	4.02325723570792	4.04197596498073	4.30022288532969	4.20901256251964	4.36543845528117	4.69719858801934	4.37633511884101	4.25966825918101	4.9261666641163	4.10225319536337	4.83985915673872
C1orf94	5.7163828448462	5.62994036217775	5.62817811689988	5.98806426759924	5.64867695494267	5.41619852647228	5.59149600089369	5.97446345761546	5.7063815379149	5.91596872746497	5.91628521482394
GJB5	5.91742172430497	6.11655961915458	6.07315185711742	5.89623902215331	6.07612660447028	5.97872712884097	6.3334240181091	6.11657078480075	6.19947420615811	6.05792506127267	5.66567150689902
GJB4	4.69808495855431	4.55073540049493	4.47536676063578	4.48930916436593	3.8591295476124	5.37019751762171	5.18672354986313	4.65123501762505	4.66882829699451	4.64474047802821	4.85054687821635
GJB3	4.37209255894306	4.68129116986605	4.5036088303987	4.55170017186652	4.93902564291845	4.60105687114313	4.76374421712591	4.68529575482427	5.1022891858958	4.86268152840457	4.18664471000672
GJA4	7.0207829772385	7.45086537230324	7.58929536241219	7.50955398587164	7.43373407859205	7.50061625584718	8.06076407650096	7.56278134184393	7.69671272563288	7.37582713015446	7.79498763734287
ZMYM1	8.1050580646741	7.76189371652832	7.29375195818552	7.80233176925505	7.9017263237416	8.19630293607604	7.33406261049411	7.80185796664738	6.83574318309123	7.99093297044128	6.92290308550205
ZMYM4	10.0307822546201	9.88773125153918	10.1843881580173	9.71443289253947	9.8975193588881	10.2833641763225	9.50068816437173	9.78829438314206	9.66747498340689	9.86163517481285	9.62123724908204
NCDN	6.76643935695224	7.25895176548021	7.48246541676638	7.07711419396565	6.9296592673249	7.13113310545382	7.32910906004948	7.04133953340193	7.21323502795823	7.10583523169916	7.7611459224942
TFAP2E	5.07045253967768	6.05923631519393	5.72761741105349	5.58608011805499	5.30637053428763	6.19297507475429	5.87862272991447	6.13155180235243	6.05632054066052	5.69084250216034	5.97615028581963
AGO4	7.55932401581945	8.04541000874195	8.39935617110615	7.59230977050481	7.39432204821238	7.73978446029959	7.27518359891123	8.09876376912115	7.8207908938729	7.76571544975421	7.40985521765017
AGO1	9.20214836708431	8.87379707178712	8.96788843822325	9.62102579223274	9.22123777532017	10.0059450419234	9.27004189371089	8.75044066956308	9.19023093542384	9.10542447565008	8.99710563371431
